time;P1.B2004;P1.B2016;P1.B3004;P1.B3005;P1.B4002;P1.B4005;P1.B400B;P1.B4022;P1.FCV01D;P1.FCV01Z;P1.FCV02D;P1.FCV02Z;P1.FCV03D;P1.FCV03Z;P1.FT01;P1.FT01Z;P1.FT02;P1.FT02Z;P1.FT03;P1.FT03Z;P1.LCV01D;P1.LCV01Z;P1.LIT01;P1.PCV01D;P1.PCV01Z;P1.PCV02D;P1.PCV02Z;P1.PIT01;P1.PIT02;P1.TIT01;P1.TIT02;P2.24Vdc;P2.Auto;P2.Emgy;P2.On;P2.SD01;P2.SIT01;P2.TripEx;P2.VT01e;P2.VXT02;P2.VXT03;P2.VYT02;P2.VYT03;P3.LCP01D;P3.LCV01D;P3.LH;P3.LL;P3.LT01;P4.HT_FD;P4.HT_LD;P4.HT_PO;P4.HT_PS;P4.LD;P4.ST_FD;P4.ST_LD;P4.ST_PO;P4.ST_PS;P4.ST_PT01;P4.ST_TT01;attack;attack.P1;attack.P2;attack.P3
2019-10-29 11:03:39+09:00;0.09820;1.34850;461.98830;1099.73630;32.00000;0.00000;40.91550;35.62580;6.78790;6.58570;100.00000;96.36080;53.19480;53.48360;184.86020;862.22080;8.62120;35.95010;307.69350;1097.49070;14.38030;14.64230;462.61850;95.92890;97.52040;12.00000;11.62870;1.37570;0.20310;36.41360;37.39010;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.82090;-4.50030;-2.18010;-0.40920;1.33510;5656.00000;4176.00000;70.00000;10.00000;17.49860;-0.00170;3.77600;21.70140;0.00000;319.87850;0.00070;315.59250;319.60720;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:40+09:00;0.09820;1.34640;461.98830;1099.73630;32.00000;0.00000;40.91550;35.62050;6.63500;6.57810;100.00000;96.38370;52.86890;53.48360;186.95830;860.48130;7.28600;44.88750;303.87880;1105.46350;14.07340;14.64230;462.61850;95.92790;97.52040;12.00000;11.62870;1.37500;0.19850;36.38310;37.39010;28.02030;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.71160;-4.94510;-2.18860;0.11280;1.80700;6056.00000;3808.00000;70.00000;10.00000;17.51300;-0.00170;2.98030;20.00150;0.00000;316.49660;0.00070;312.60850;318.93800;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:41+09:00;0.09820;1.34820;461.98830;1099.73630;32.00000;0.00000;35.95010;35.62510;6.73100;6.57810;100.00000;96.37600;53.11390;53.48360;183.14360;865.26500;7.66750;37.93590;305.97680;1099.08530;14.31210;14.64230;462.66970;95.88650;97.52810;12.00000;11.62870;1.37420;0.20310;36.39830;37.37490;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64850;-4.52860;-1.81200;0.75430;1.94220;6448.00000;3488.00000;70.00000;10.00000;17.50220;-0.00170;2.46670;18.04830;0.00000;315.15840;0.00100;313.67550;318.17850;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:42+09:00;0.09820;1.34210;461.98830;1099.73630;32.00000;0.00000;44.88750;35.60980;6.68770;6.57810;100.00000;96.39130;52.96910;53.48360;183.90660;856.56740;7.85830;39.92210;304.26020;1102.59330;14.16440;14.65000;462.61850;95.88720;97.52810;12.00000;11.62870;1.37420;0.19850;36.38310;37.39010;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.71580;-3.91680;-1.61890;0.61830;1.57600;6816.00000;3200.00000;70.00000;10.00000;17.50580;-0.00170;2.01820;16.63780;0.00000;314.29030;0.00050;312.62660;317.41900;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:43+09:00;0.09820;1.34530;461.98830;1099.73630;32.00000;0.00000;37.93590;35.61780;6.65940;6.57810;100.00000;96.39890;53.07830;53.48360;185.62320;858.30690;8.04900;40.91550;304.45100;1099.72300;14.27940;14.64230;462.61850;95.83990;97.52810;12.00000;11.62870;1.37340;0.20000;36.36780;37.39010;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83040;-3.90900;-1.85350;-0.14090;1.20260;7176.00000;2912.00000;70.00000;10.00000;17.50220;-0.00170;1.67100;15.31760;0.00000;312.22880;-0.00010;310.20320;316.96690;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:44+09:00;0.09820;1.33830;461.98830;1099.73630;32.00000;0.00000;39.92210;35.60030;6.63080;6.57810;100.00000;96.36840;53.06490;53.49120;184.86020;862.22080;8.23980;41.90840;304.64170;1100.04210;14.26760;14.65000;462.56740;95.78870;97.52810;12.00000;11.62870;1.37340;0.19930;36.36780;37.39010;28.01940;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.80690;-4.60850;-2.21370;-0.38410;1.39790;7336.00000;2672.00000;70.00000;10.00000;17.47690;-0.00140;1.38170;14.17820;0.00000;312.33720;-0.00020;309.89580;316.18920;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:45+09:00;0.09820;1.33190;461.98830;1099.73630;32.00000;0.00000;40.91550;35.58430;6.60200;6.57810;100.00000;96.36840;53.05030;53.48360;183.14360;860.48130;6.52310;42.90170;305.59530;1100.36100;14.26290;14.64230;462.77190;95.77040;97.52810;12.00000;11.62870;1.37340;0.19620;36.38310;37.40540;28.01950;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69700;-4.93910;-2.15390;0.20810;1.84840;7664.00000;2448.00000;70.00000;10.00000;17.50220;-0.00140;1.15020;13.07510;0.00000;310.29370;0.00010;308.14170;315.57430;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:46+09:00;0.09820;1.33240;461.98830;1099.73630;32.00000;0.00000;41.90840;35.58540;6.73010;6.57810;100.00000;96.39130;52.98080;53.48360;186.00470;856.56740;7.85830;33.96380;306.16760;1101.95540;14.16330;14.64230;462.82300;95.72500;97.52810;12.00000;11.62870;1.37340;0.20080;36.36780;37.39010;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64950;-4.44890;-1.76870;0.78910;1.92070;7976.00000;2224.00000;70.00000;10.00000;17.50580;-0.00140;0.90420;11.77300;0.00000;308.73840;-0.00070;308.21390;314.86900;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:47+09:00;0.09820;1.32760;461.98830;1099.73630;32.00000;0.00000;42.90170;35.57360;6.60930;6.57810;100.00000;96.36840;52.93180;53.48360;183.71580;863.09060;6.90460;40.91550;303.87880;1102.91220;14.10750;14.65000;462.87410;95.68680;97.52810;12.00000;11.62870;1.37420;0.19850;36.36780;37.40540;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.73410;-3.86520;-1.62220;0.53760;1.51300;8272.00000;2032.00000;70.00000;10.00000;17.50580;-0.00120;0.72340;10.85070;0.00000;309.35330;0.00020;307.68960;313.96480;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:48+09:00;0.09820;1.32550;461.98830;1099.73630;32.00000;0.00000;33.96380;35.56820;6.67510;6.57810;100.00000;96.37985;53.07980;53.48360;184.09730;857.87190;7.66750;35.95010;303.68800;1099.08530;14.24270;14.65000;462.87410;95.63600;97.52810;12.00000;11.62870;1.37500;0.19780;36.36780;37.39010;28.02720;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.83850;-3.96300;-1.89640;-0.21740;1.19150;8544.00000;1840.00000;70.00000;10.00000;17.51660;-0.00120;0.60760;10.01880;0.00000;306.74910;0.00070;305.95340;312.97020;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:49+09:00;0.09820;1.32120;461.98830;1099.73630;32.00000;0.00000;40.91550;35.55760;6.60090;6.57810;100.00000;96.39130;53.09580;53.48360;182.95290;858.74180;8.23980;39.92210;305.21390;1098.76640;14.25790;14.64230;463.07860;95.61480;97.52810;12.00000;11.62870;1.37420;0.19620;36.38310;37.39010;28.01680;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.79460;-4.69320;-2.23210;-0.33850;1.45110;8808.00000;1664.00000;70.00000;10.00000;17.52390;-0.00090;0.47740;9.27730;0.00000;304.74180;0.00100;304.57900;311.75850;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:50+09:00;0.09820;1.32150;461.98830;1099.73630;32.00000;0.00000;35.95010;35.55830;6.54120;6.57810;100.00000;96.44470;52.99250;53.48360;187.33980;856.13260;7.47680;42.90170;303.30650;1101.31770;14.12380;14.64230;463.18080;95.58120;97.53570;12.00000;11.62870;1.37420;0.20080;36.36780;37.39010;28.02640;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.67770;-4.90700;-2.09800;0.33410;1.89890;9056.00000;1520.00000;70.00000;10.00000;17.54560;-0.00090;0.41230;8.55400;0.00000;306.94810;-0.00140;305.98960;311.81280;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:51+09:00;0.09820;1.32010;461.98830;1099.73630;32.00000;0.00000;39.92210;35.55490;6.59070;6.58570;100.00000;96.36080;53.12010;53.48360;186.38610;866.13470;7.28600;38.92920;304.64170;1098.12850;14.22940;14.64230;463.23200;95.52380;97.52810;12.00000;11.62870;1.37500;0.20230;36.36780;37.39010;28.02550;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.65680;-4.31780;-1.71200;0.80810;1.86370;9296.00000;1376.00000;70.00000;10.00000;17.52030;-0.00090;0.31110;7.75830;0.00000;302.46310;-0.00090;303.13230;310.58310;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:52+09:00;0.09820;1.31510;461.98830;1099.73630;32.00000;0.00000;42.90170;35.54230;6.59420;6.57810;100.00000;96.36080;53.03280;53.48360;180.85480;863.96040;7.66750;37.93590;303.11580;1100.36100;14.13430;14.64230;463.48750;95.45460;97.52810;12.00000;11.62870;1.37500;0.19700;36.36780;37.39010;28.01680;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.75880;-3.81690;-1.65420;0.38010;1.40230;9528.00000;1248.00000;70.00000;10.00000;17.52390;-0.00090;0.26040;7.14340;0.00000;304.03640;0.00050;303.29500;310.32980;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:53+09:00;0.09820;1.30760;461.98830;1099.73630;32.00000;0.00000;38.92920;35.52360;6.55080;6.57810;100.00000;96.39130;53.13750;53.48360;183.71580;851.34890;8.23980;39.92210;305.02320;1097.80970;14.19160;14.64230;463.38530;95.42890;97.52810;12.00000;11.62870;1.37420;0.20080;36.36780;37.39010;28.02120;1.00000;0.00000;1.00000;0.00000;795.00000;0.00000;11.84180;-4.11650;-1.99350;-0.32960;1.20630;9744.00000;1120.00000;70.00000;10.00000;17.53470;-0.00090;0.21700;6.60090;0.00000;303.25890;-0.00180;302.19180;309.04580;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:54+09:00;0.09820;1.30840;461.98830;1099.73630;32.00000;0.00000;37.93590;35.52550;6.49110;6.57810;100.00000;96.37600;53.01120;53.48360;184.86020;857.87190;6.71380;42.90170;302.54360;1100.99880;14.08240;14.64230;463.48750;95.37520;97.52810;12.00000;11.62870;1.37500;0.20160;36.36780;37.39010;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.76590;-4.83300;-2.24060;-0.19430;1.59550;9944.00000;1008.00000;70.00000;10.00000;17.56370;-0.00090;0.16640;6.11260;0.00000;302.11950;-0.00120;300.25680;308.62990;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:55+09:00;0.09820;1.30520;461.98830;1099.73630;32.00000;0.00000;39.92210;35.51750;6.60350;6.57810;100.00000;96.36080;53.18030;53.48360;184.86020;860.48130;7.09530;34.95680;303.11580;1096.85290;14.22650;14.64230;463.64090;95.32990;97.52810;12.00000;11.62870;1.37420;0.20160;36.35250;37.39010;28.02550;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64810;-4.80920;-1.99700;0.53020;1.95210;10136.00000;912.00000;70.00000;10.00000;17.56000;-0.00070;0.13750;5.62430;0.00000;300.14830;0.00200;299.89510;307.97890;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:56+09:00;0.09820;1.30240;461.98830;1099.73630;32.00000;0.00000;42.90170;35.51060;6.56110;6.57810;100.00000;96.36080;53.15170;53.48360;184.47870;860.48130;7.47680;36.94300;305.40460;1097.80970;14.16990;14.64230;463.69200;95.29560;97.52810;12.00000;11.62870;1.37570;0.20310;36.36780;37.40540;28.02210;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.68520;-4.12240;-1.64650;0.78130;1.76050;10320.00000;816.00000;70.00000;10.00000;17.57810;-0.00070;0.09400;5.19020;0.00000;299.37070;0.00130;301.08870;307.16510;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:57+09:00;0.09820;1.30430;461.98830;1099.73630;32.00000;0.00000;34.95680;35.51520;6.51800;6.57810;100.00000;96.36080;52.99860;53.48360;183.90660;859.61150;7.28600;38.92920;306.16760;1101.63660;14.00870;14.65000;463.69200;95.25750;97.52810;12.00000;11.62870;1.37340;0.20080;36.35250;37.37490;28.02550;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.78820;-3.80730;-1.72690;0.12600;1.28960;10496.00000;736.00000;70.00000;10.00000;17.62880;-0.00050;0.09400;4.70200;0.00000;299.98550;0.00200;299.35260;306.58640;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:03:58+09:00;0.09820;1.30150;461.98830;1099.73630;32.00000;0.00000;36.94300;35.50830;6.52160;6.57810;100.00000;96.44470;52.93750;53.48360;182.76210;858.30690;7.09530;37.93590;303.87880;1102.91220;13.94460;14.65000;463.74310;95.21430;97.52810;12.00000;11.62870;1.37340;0.20000;36.36780;37.40540;28.02290;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.83360;-4.33230;-2.10420;-0.40000;1.26440;10664.00000;688.00000;70.00000;10.00000;17.53470;-0.00070;0.06510;4.32220;0.00000;298.91850;0.00130;299.47920;306.38750;0.00000;10052.00000;27629.00000;1;1;0;0
2019-10-29 11:03:59+09:00;0.09820;1.30090;461.98830;1099.73630;32.00000;0.00000;38.92920;35.50680;6.52540;6.57810;100.00000;96.42180;53.08550;53.48360;185.62320;855.69760;8.04900;36.94300;304.64170;1099.08530;14.07510;14.64230;463.74310;95.14960;97.52810;12.00000;11.62870;1.37340;0.19930;36.38310;37.37490;28.02200;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.73460;-4.92470;-2.22360;-0.01280;1.72430;10824.00000;624.00000;70.00000;10.00000;17.55280;-0.00040;0.03620;4.01470;0.00000;298.44830;0.00040;298.26750;305.13960;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:00+09:00;0.09820;1.29480;461.98830;1099.73630;32.00000;0.00000;37.93590;35.49160;6.43510;6.57810;100.00000;96.39890;53.03450;53.48360;184.86020;862.22080;7.09530;41.90840;303.30650;1100.36100;14.02070;14.65000;463.89650;95.07510;97.52810;12.00000;11.62870;1.37500;0.19775;36.35250;37.37490;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64260;-4.67600;-1.90230;0.67730;1.95260;10968.00000;544.00000;70.00000;10.00000;17.53470;-0.00040;0.04340;3.74350;0.00000;296.96540;0.00210;297.41750;305.06730;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:01+09:00;0.09820;1.28960;461.98830;1099.73630;32.00000;0.00000;36.94300;35.47860;6.50070;6.57810;100.00000;96.36840;53.12580;53.48360;185.24170;860.48130;7.47680;36.94300;305.78610;1098.12850;14.07900;14.65000;463.89650;95.03320;97.52810;12.00000;11.62870;1.37420;0.19620;36.35250;37.37490;28.02810;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69920;-3.98890;-1.61890;0.69780;1.65180;11112.00000;480.00000;70.00000;10.00000;17.54560;-0.00040;0.02170;3.43600;0.00000;298.06860;0.00200;297.16440;303.98220;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:02+09:00;0.09820;1.28900;461.98830;1099.73630;32.00000;0.00000;41.90840;35.47710;6.45760;6.57810;100.00000;96.36080;52.95810;53.48360;183.14360;861.35100;8.23980;38.92920;306.54910;1102.27440;13.91050;14.64230;463.99870;94.99540;97.52810;12.00000;11.62870;1.37340;0.19930;36.35250;37.39010;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.81070;-3.84170;-1.78220;-0.00530;1.23610;11248.00000;432.00000;70.00000;10.00000;17.58540;-0.00040;0.02170;3.12860;0.00000;297.01970;0.00170;298.01430;303.76520;0.00000;10052.00000;27629.00000;1;1;0;0
2019-10-29 11:04:03+09:00;0.09820;1.28920;461.98830;1099.73630;32.00000;0.00000;36.94300;35.47740;6.38250;6.57810;100.00000;96.36080;52.89430;53.48360;182.18990;856.56740;8.04900;42.90170;306.93050;1103.55000;13.82610;14.64230;464.04980;94.94120;97.52810;12.00000;11.62870;1.37420;0.20230;36.36780;37.39010;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.82400;-4.45490;-2.15650;-0.39930;1.32040;11312.00000;368.00000;70.00000;10.00000;17.61790;-0.00040;0.02170;2.87550;0.00000;296.71220;-0.00060;296.31430;302.78860;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:04+09:00;0.09820;1.28760;461.98830;1099.73630;32.00000;0.00000;38.92920;35.47360;6.38470;6.57810;100.00000;96.38370;52.85230;53.48360;182.95290;854.39310;7.28600;41.90840;303.87880;1104.18790;13.77060;14.64230;464.10100;94.89400;97.52810;12.00000;11.62870;1.37270;0.20460;36.36780;37.39010;28.02640;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.71650;-4.94530;-2.19670;0.09710;1.78450;11440.00000;336.00000;70.00000;10.00000;17.59260;-0.00040;0.02170;2.64030;0.00000;298.91850;-0.00230;299.15360;303.40350;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:05+09:00;0.09820;1.28540;461.98830;1099.73630;32.00000;0.00000;42.90170;35.46790;6.43450;6.57810;100.00000;96.36080;53.04880;53.48360;184.86020;856.13260;7.28600;37.93590;304.06950;1099.08530;13.94610;14.64230;463.99870;94.83830;97.52810;12.00000;11.62870;1.37340;0.20390;36.36780;37.37490;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64860;-4.55800;-1.82580;0.75720;1.94120;11560.00000;272.00000;70.00000;10.00000;17.59260;-0.00040;-0.00720;2.44140;0.00000;298.57500;-0.00090;295.31980;302.71630;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:06+09:00;0.09820;1.28380;461.98830;1099.73630;32.00000;0.00000;41.90840;35.46410;6.42260;6.57810;100.00000;96.42940;53.03800;53.48360;183.90660;860.48130;7.28600;37.93590;305.59530;1099.40420;13.94560;14.64230;464.20320;94.75660;97.13900;12.00000;11.62870;1.37420;0.20310;36.35250;37.37490;28.02210;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.71820;-3.90720;-1.61850;0.59820;1.55650;11672.00000;224.00000;70.00000;10.00000;17.59260;-0.00040;-0.00720;2.26060;0.00000;299.06320;-0.00250;298.68350;302.37270;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:07+09:00;0.09820;1.27760;461.98830;1099.73630;32.00000;0.00000;37.93590;35.44850;6.37930;6.57810;100.00000;96.39130;52.93220;53.48360;185.24170;858.30690;7.66750;39.67390;306.73980;1101.95540;13.80300;14.64230;464.20320;94.70670;96.49810;12.00000;11.62870;1.37500;0.20230;36.36780;37.37490;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83030;-3.89980;-1.84250;-0.13690;1.19880;11784.00000;208.00000;70.00000;10.00000;17.56730;-0.00040;-0.00720;2.02550;0.00000;296.74840;-0.00160;298.12280;301.73970;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:08+09:00;0.09820;1.27800;461.98830;1099.73630;32.00000;0.00000;37.93590;35.44960;6.31950;6.57810;100.00000;96.43710;52.84290;53.49120;183.14360;861.35100;8.23980;41.41190;305.21390;1103.86890;13.70900;14.64230;464.25430;94.64380;96.46760;12.00000;11.62870;1.37500;0.20000;36.35250;37.39010;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.80830;-4.59360;-2.20130;-0.36460;1.39590;11888.00000;160.00000;70.00000;10.00000;17.55280;-0.00020;-0.00720;1.89890;0.00000;296.07930;0.00040;297.81540;301.43230;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:09+09:00;0.09820;1.27530;461.98830;1099.73630;32.00000;0.00000;39.92210;35.44270;6.40050;6.57810;100.00000;96.42180;52.93360;53.48360;180.85480;856.56740;7.09530;39.17745;303.49730;1101.31770;13.78100;14.64230;464.30540;94.60360;96.47520;12.00000;11.62870;1.37340;0.19850;36.36780;37.37490;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69220;-4.92880;-2.13800;0.24830;1.85580;11984.00000;144.00000;70.00000;10.00000;17.53470;-0.00020;-0.00720;1.75420;0.00000;296.89310;-0.00110;298.26750;300.96210;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:10+09:00;0.09820;1.27560;461.98830;1099.73630;32.00000;0.00000;42.90170;35.44350;6.37320;6.57810;100.00000;96.38370;53.04780;53.48360;182.38060;851.34890;7.28600;36.94300;304.45100;1098.44750;13.87560;14.55840;464.45880;94.53700;96.47520;12.00000;11.62870;1.37570;0.20230;36.36780;37.39010;28.02810;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.65110;-4.41370;-1.75410;0.79470;1.88830;12072.00000;96.00000;70.00000;10.00000;17.56000;-0.00020;-0.00720;1.59140;0.00000;297.05580;-0.00090;296.96540;300.65470;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:11+09:00;0.09820;1.27450;461.98830;1099.73630;32.00000;0.00000;36.94300;35.44080;6.31400;6.57810;100.00000;96.39890;52.98600;53.48360;178.37520;854.82790;7.85830;37.93590;304.64170;1100.04210;13.78250;14.23030;464.50990;94.48080;96.47520;12.00000;11.62870;1.37650;0.19780;36.36780;37.35960;28.02470;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.74600;-3.83380;-1.62990;0.47250;1.46120;12160.00000;80.00000;70.00000;10.00000;17.57090;-0.00020;-0.00720;1.46480;0.00000;298.06860;-0.00030;296.60380;300.87160;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:12+09:00;0.09820;1.27420;461.98830;1099.73630;32.00000;0.00000;37.93590;35.44010;6.36410;6.57810;100.00000;96.36080;52.97140;53.48360;182.38060;845.69550;7.09530;40.91550;305.02320;1100.36100;13.75100;14.33720;464.56100;94.39120;96.47520;12.00000;11.62870;1.38180;0.19930;36.36780;37.37490;28.02550;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.84170;-4.02190;-1.93980;-0.26860;1.18110;12248.00000;64.00000;70.00000;10.00000;17.56370;-0.00020;-0.00720;1.33830;0.00000;296.00690;-0.00210;297.01970;300.11210;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:13+09:00;0.09820;1.27220;461.98830;1099.73630;32.00000;0.00000;40.91550;35.43510;6.28960;6.57810;100.00000;96.39130;52.94210;53.48360;181.61780;854.82790;7.85830;36.94300;304.06950;1100.99880;13.70510;14.36000;464.71440;94.30920;96.47520;12.00000;11.62870;1.38340;0.20080;36.36780;37.39010;28.01860;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.78440;-4.75650;-2.24150;-0.28170;1.50820;12328.00000;32.00000;70.00000;10.00000;17.56000;-0.00020;-0.00720;1.22980;0.00000;296.00690;0.00060;295.89840;299.58760;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:14+09:00;0.09820;1.26860;461.98830;1099.73630;32.00000;0.00000;36.94300;35.42590;6.29250;6.57810;100.00000;96.37600;53.00400;53.48360;182.18990;853.08850;7.66750;40.91550;304.35560;1099.40420;13.73060;14.19220;464.61210;94.26140;96.47520;12.00000;11.62870;1.38410;0.20230;36.36780;37.37490;28.02290;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.65910;-4.85660;-2.04470;0.44130;1.92820;12400.00000;16.00000;70.00000;10.00000;17.56000;-0.00020;-0.00720;1.15740;0.00000;296.82070;-0.00150;296.31430;300.13020;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:15+09:00;0.09820;1.27120;461.98830;1099.73630;32.00000;0.00000;40.91550;35.43240;6.31150;6.57810;100.00000;96.36080;52.96510;53.48360;178.75670;854.39310;7.28600;39.92210;304.64170;1100.36100;13.69950;14.25320;464.71440;94.18730;96.47520;12.00000;11.62870;1.38340;0.20390;36.35250;37.39010;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.67490;-4.19530;-1.66570;0.81240;1.80360;12472.00000;-16.00000;70.00000;10.00000;17.58540;-0.00020;-0.00720;1.03080;0.00000;296.47710;-0.00160;296.31430;299.82280;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:04:16+09:00;0.09820;1.26700;461.98830;1099.73630;32.00000;0.00000;39.92210;35.42210;6.31530;6.57810;100.00000;96.42940;53.05640;53.48360;181.99920;846.56520;7.09530;37.93590;304.92780;1098.12850;13.76160;14.30660;464.81660;94.11790;96.46760;12.00000;11.62870;1.38410;0.20080;36.35250;37.37490;28.02980;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77690;-3.78680;-1.68990;0.21780;1.31840;12536.00000;-48.00000;70.00000;10.00000;17.57810;-0.00020;-0.00720;0.95850;0.00000;296.54950;0.00200;295.69950;299.66000;0.00000;10053.00000;27629.00000;1;1;0;0
